Unnamed: 0,Name,z,rho,ang_sep,RA,DEC,cosmo,CreationDate,user,HM_0_500,HM_0_100,HM_100_200,HM_200_300,HM_300_400,HM_400_500,mstars,rvir,rho_rvir,gal_type,z_igmsys,log_rho
2177,J1151+5437_54_889,0.420227825641632,5072.715604952515,889.3262819602886,178.1821625,54.77021027777778,Planck15,2021-Mar-28,jnburchett,miss,miss,miss,miss,miss,miss,1113461445.8853505,,,,0.419375,3.7052405148579157
2178,J1151+5437_51_890,0.420790940523147,5077.882597958703,889.5285758960491,178.1704625,54.77928166666666,Planck15,2021-Mar-28,jnburchett,miss,miss,miss,miss,miss,miss,29840558305.90241,,,,0.419375,3.7056826556459916
2179,J1151+5437_305_893,0.27794799208641,3886.979547575612,892.5645633896393,177.48182916666664,54.766399444444446,Planck15,2021-Mar-28,jnburchett,miss,miss,miss,miss,miss,miss,51697333.05441446,,,,0.281512,3.5896122554760255
2180,J1151+5437_205_893,0.229573488235473,3379.3586472880143,892.6364305925076,177.65742500000002,54.40041361111111,Planck15,2021-Mar-28,jnburchett,miss,miss,miss,miss,miss,miss,34901539732.13954,,,,0.229573,3.528834285374366
2181,J1151+5437_293_894,0.05897132307291,1053.249982107934,893.8562978293423,177.438976618357,54.7214727587613,Planck15,2021-Mar-28,jnburchett,miss,miss,miss,miss,miss,miss,179972056.81601468,,,,0.058971,3.0225314604213156
2182,J1151+5437_12_895,0.143016055226326,2320.397582637544,894.6912182806543,177.9232125,54.86914055555555,Planck15,2021-Mar-28,jnburchett,miss,miss,miss,miss,miss,miss,3735678596.486745,,,,0.1425,3.365562404352997
2183,J1151+5437_110_895,0.280824482440948,3925.27669323129,894.8090813603749,178.23675,54.53843305555555,Planck15,2021-Mar-28,jnburchett,miss,miss,miss,miss,miss,miss,6380666927.616241,,,,0.281512,3.593870275631121
2184,J1151+5437_322_897,0.188223600387573,2913.164721854945,897.4053098296807,177.5687875,54.82196055555556,Planck15,2021-Mar-28,jnburchett,miss,miss,miss,miss,miss,miss,1534791730.6399195,,,,0.18885,3.464365042049603
2185,J1151+5437_200_898,0.065295867621898,1162.517229133894,897.7124201508637,177.691092103131,54.3909576348879,Planck15,2021-Mar-28,jnburchett,miss,miss,miss,miss,miss,miss,18743945308.940937,,,,0.065197,3.0653993980887275
2186,J1151+5437_205_898,0.227118000388145,3373.560924758305,898.3703589849331,177.65479166666668,54.39936444444445,Planck15,2021-Mar-28,jnburchett,hit,miss,miss,miss,miss,hit,6123044772.004565,,,,0.225085,3.5280885576949363
2187,J1151+5437_169_899,0.27864584326744,3921.6165210168897,898.9179482283917,177.92037916666666,54.38109583333333,Planck15,2021-Mar-28,jnburchett,miss,miss,miss,miss,miss,miss,167948515.60790202,,,,0.281512,3.593465123511062
2188,J1151+5437_203_900,0.229128643870353,3404.0904810212382,900.4854330037766,177.66562083333335,54.39592361111111,Planck15,2021-Mar-28,jnburchett,miss,miss,miss,miss,miss,miss,4068941491.8301406,,,,0.229129,3.5320010951510925
2189,J1151+5437_175_903,0.306315034627914,4208.41139532558,903.0633650633034,177.86925416666665,54.37578194444445,Planck15,2021-Mar-28,jnburchett,miss,miss,miss,miss,miss,miss,9088690043.180742,,,,0.30479,3.6241181878915643
2190,J1151+5437_130_904,0.41839987039566,5141.721858737137,903.7509221001492,178.16804583333334,54.465355,Planck15,2021-Mar-28,jnburchett,miss,miss,miss,miss,miss,miss,18003619980.040844,,,,0.419375,3.7111085797975463
