Name,z,rho,ang_sep,RA,DEC,cosmo,CreationDate,user,HM_0_500,HM_0_100,HM_100_200,HM_200_300,HM_300_400,HM_400_500,mstars,rvir,rho_rvir,gal_type,z_igmsys
J1553+3548_318_10,0.082712,16.619887648916837,9.550869693464676,238.26834106445312,35.80992889404297,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,8.841201345110795,130.8793027989383,0.117269935607349,SF,0.082555
J1437+5045_206_41,0.01849,17.6599455769029,41.24761737601946,219.35086059570312,50.7552490234375,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,7.44236445188202,85.60458831045285,0.202569961716642,SF,0.01885
J1133+0327_111_5,0.236700639128685,22.505146171023274,4.697759841847431,173.367,3.454861111111111,Planck15,2021-Mar-15,mwilde,hit,miss,hit,miss,hit,miss,10.971466709101101,523.8911703553013,0.03281562505843,E,0.237347
J1241+5721_200_6,0.20526222884655,26.595202488256554,6.350156267939651,190.474,57.350388888888894,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,9.906534615947546,183.08764338678284,0.117362242606142,SF,0.205592
J1133+0327_105_6,0.2366906,27.860514776004585,5.8158795076405685,173.36734008789062,3.454900026321411,Planck15,2021-Mar-15,mwilde,hit,miss,hit,miss,hit,miss,11.283242126169625,1076.3606450744453,0.02092959223436,SF+E,0.237347
J1016+4706_273_6,0.251954734325408,30.293416275104754,5.964228034662465,154.09175,47.11213888888889,Planck15,2021-Mar-15,mwilde,hit,hit,miss,hit,miss,miss,9.960498987141829,183.1686042060467,0.128978448295204,SF,0.252365
J1437+5045_0_11,0.1436,33.64296829760245,11.304374384570345,219.35894775390625,50.76865005493164,Planck15,2021-Mar-15,mwilde,hit,miss,hit,miss,miss,miss,9.269478023618422,147.2046124380193,0.199883637428009,SF+E,0.143352
J1342-0053_6_102,0.01521,37.21798557426522,101.79479373013884,205.71780395507807,-0.867780029773712,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,6.605023419934265,65.35302108717315,0.560966197540973,SF,0.01525
J1342-0053_77_10,0.201268032193183,39.367916342360104,9.576647887441192,205.717625,-0.8953333333333331,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,10.244927711560718,216.7497475974613,0.14983463806749,SF,0.201268
J1001+5944_46_5,0.4160519,39.761816500011584,4.95195250557246,150.26255798339844,59.738258361816406,Planck15,2021-Mar-15,mwilde,hit,hit,hit,miss,miss,miss,10.166097048718642,186.3847917477996,0.150509209600745,SF,0.416474
J1555+3628_88_10,0.189296558499336,40.28796317851641,10.388451026337142,238.7719166666666,36.48011111111112,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,indeterminate,10.272508057877246,221.69464042701463,0.149668998270844,SF,0.188937
J1208+4540_299_9,0.2147,40.52258045472193,9.272726030060442,182.2385,45.67777777777778,Planck15,2021-Mar-28,jnburchett,hit,hit,miss,miss,miss,miss,9.035805311527263,,,,0.214439
J1112+3539_63_25,0.0798775999999999,42.8265093548221,25.466663747667724,168.1707000732422,35.66107940673828,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,8.595892632226581,120.57917570568848,0.328921238555338,SF,0.078929
J1022+0132_340_28,0.0743959999999999,43.56984267425344,27.780741546754577,155.57643127441406,1.545789957046508,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,8.026056935952518,99.92863675423908,0.405816143135178,SF+E,0.073328
J1342-0053_158_10,0.22701658308506,44.24229097545663,9.605074498643688,205.71604166666663,-0.898388888888888,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,hit,miss,10.675043202435345,305.47217816783734,0.116411604769563,SF,0.227521
J1059+2517_248_93,0.020901372656226,44.56185809635649,92.91041500550148,164.9687083333333,25.275972222222222,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,9.653476399314822,181.19106377772687,0.218432605739256,SF,0.020168
J1342-0053_303_30,0.0711411,45.079658954743834,30.03486405596573,205.70806884765625,-0.891319990158081,Planck15,2021-Mar-15,mwilde,hit,miss,hit,miss,miss,miss,9.697738508740962,179.69113465307794,0.234211163205663,SF+E,0.071713
J1022+0132_336_29,0.074366137385368,45.44874559673917,28.99018360712729,155.57591666666664,1.545944444444444,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,8.802561457579428,129.7703031273132,0.319692738746815,SF,0.073328
J1133+0327_198_10,0.2362486999999999,47.006492151446544,9.829829452504852,173.3649139404297,3.452739953994751,Planck15,2021-Mar-15,mwilde,hit,miss,miss,hit,miss,miss,10.626255142103892,285.83164868477166,0.133023047235575,E,0.237347
J1001+5944_285_10,0.23782,47.70856561123204,9.914762872031597,150.25531005859375,59.73799133300781,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,9.108836686229248,132.07980726731765,0.291743747155787,SF,0.23782
J1001+5944_62_8,0.3038205,48.13323267895787,7.966403115587233,150.26446533203125,59.73834991455078,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,hit,10.391698177673538,224.4131320193713,0.164556303769179,SF,0.303769
J1233-0031_145_8,0.318496495485305,48.97017518141969,7.761524503946978,188.26725,-0.527916666666666,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,10.278361188271427,207.7256818014106,0.143201795918283,SF,0.318504
J1059+1441_316_201,0.010412883013486,51.06878249118932,200.8815245223697,164.89845833333328,14.73547222222222,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,7.911227073306151,100.2920254627184,0.430928470517132,SF,0.012452
J1632+3737_297_9,0.27406,51.412640593689055,9.359647023016365,248.0016791666667,37.63171388888889,Planck15,2021-Mar-08,jnburchett,hit,hit,miss,miss,miss,miss,8.677141659170188,,,,0.274217
J1632+3737_81_15,0.17393,54.727088669466454,15.298560736419292,248.00992083333333,37.6311875,Planck15,2021-Mar-08,jnburchett,hit,hit,miss,miss,miss,miss,9.706176119762514,,,,0.174012
J1016+4706_359_16,0.166137129068374,54.97744129461834,16.057746516887132,154.09408333333332,47.1165,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,10.224765424163776,218.4010657526272,0.212101007375003,SF,0.16549
J1134+2555_358_77,0.032105952501297,55.054516568190145,76.79187241153043,173.73941666666664,25.945722222222223,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,9.405392368130238,164.02817112604518,0.303348916501124,SF,0.032237
J0809+4619_257_22,0.12017,55.65279637155049,22.215971597549824,122.27519989013672,46.322391510009766,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,7.835019637577629,90.99091958344326,0.5459944617246211,E,0.121166
J0235-0402_145_10,0.29619,58.30416622893258,9.878465227537614,38.78233333333333,-4.037166666666667,Planck15,2021-Mar-28,jnburchett,hit,hit,miss,miss,miss,miss,8.295525710079668,,,,0.295869
J0751+2919_89_47,0.05998296290636,59.796966134733246,47.12481181348141,117.8162875,29.32755472222222,Planck15,2021-Mar-09,jnburchett,hit,hit,hit,miss,miss,miss,8.83126763218889,,,,0.060194
J2345-0059_356_12,0.25389015674591,62.38758447493024,12.19550084819318,356.2515416666666,-0.989972222222222,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,10.575512225047913,267.65881517093715,0.182603863821597,E,0.254033
J0809+4619_128_64,0.04596,62.852263990380855,63.81481945107956,122.30408477783205,46.31285095214844,Planck15,2021-Mar-15,mwilde,hit,miss,hit,miss,miss,miss,7.142671618055167,76.08791408412208,0.7898105530937111,SF,0.048883
J0751+2919_117_21,0.1463,63.29794569554438,20.89033730770896,117.8072083333333,29.324666666666666,Planck15,2021-Mar-09,jnburchett,hit,hit,miss,miss,miss,miss,6.473334792759386,,,,0.146356
J1133+0327_165_21,0.154487624764442,66.44515229706296,20.809509922494858,173.36729166666666,3.44975,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,9.824408795048397,181.3604384861264,0.310348693814568,SF,0.152709
J1112+3539_236_14,0.246704325079917,69.61309757276968,13.978151121380014,168.15899999999996,35.65566666666667,Planck15,2021-Mar-15,mwilde,hit,hit,hit,miss,miss,miss,10.060933062847084,192.40066592117492,0.282342117265054,SF,0.246842
J1419+4207_42_12,0.2888157,69.69651410052033,12.086692237053724,214.79556274414065,42.13217926025391,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,9.494873330645307,148.52616733460948,0.364097531287317,SF,0.288966
J1134+2555_337_30,0.11041,70.30017260643154,30.470212603229047,173.73641967773438,25.93218994140625,Planck15,2021-Mar-15,mwilde,hit,indeterminate,miss,miss,miss,miss,8.550145569451857,116.60806386053618,0.5428335971113271,SF,0.111332
J1001+5944_131_12,0.3030859999999999,71.31112335329891,11.828822559408747,150.2655487060547,59.73516082763672,Planck15,2021-Mar-15,mwilde,hit,miss,hit,miss,miss,miss,9.878688482061508,172.264687641209,0.317601579020434,SF,0.303769
J1233-0031_247_12,0.3187429,74.99401596986841,11.87775813705122,188.2629547119141,-0.52742999792099,Planck15,2021-Mar-15,mwilde,hit,hit,hit,miss,miss,miss,9.931780130604213,174.95383991029502,0.406427526341711,SF+E,0.318504
J1059+2517_73_31,0.1187835999999999,75.92228629290203,30.65054324590465,165.0041046142578,25.28829002380371,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,9.236380088447707,147.38827512351202,0.460430741699152,SF+E,0.119734
J0809+4619_135_90,0.03964,76.84219984466141,90.06826415938791,122.30953216552734,46.30612182617188,Planck15,2021-Mar-15,mwilde,hit,miss,hit,miss,miss,miss,8.501374346054442,119.6192341940302,0.617901206580713,SF,0.039384
J1208+4540_51_10,0.4275,78.49371341181957,9.543321175377494,182.24466666666663,45.67819444444444,Planck15,2021-Mar-28,jnburchett,hit,hit,miss,miss,miss,miss,6.083381588765546,,,,0.426771
J0809+4619_232_50,0.0745306999999999,78.49440863782549,49.9603080582158,122.26805877685548,46.31526184082031,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,7.730862399167276,90.5706872276441,0.8065437167295111,SF,0.074531
J1419+4207_232_37,0.1017329,79.45833675808063,37.29742894764112,214.781494140625,42.123329162597656,Planck15,2021-Mar-15,mwilde,hit,miss,miss,miss,miss,miss,9.151609944933908,144.30794185274408,0.499754191056676,SF+E,0.102583
J1233-0031_235_13,0.3189985999999999,80.77580514765926,12.784105007881106,188.2631072998047,-0.528219997882843,Planck15,2021-Mar-15,mwilde,hit,hit,hit,miss,miss,miss,9.595273746660185,152.1322750540634,0.487245582754187,SF+E,0.318504
J1419+4207_114_92,0.04005,80.97525737928865,91.7552249748127,214.82391357421875,42.11935043334961,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,7.440068323237589,84.24978026885262,0.924165003538826,SF,0.04005
J0235-0402_152_23,0.1735,82.23742952759501,23.043342523675708,38.783791666666666,-4.040555555555556,Planck15,2021-Mar-28,jnburchett,hit,hit,miss,miss,miss,miss,9.228301486852441,,,,0.174225
J1553+3548_20_43,0.091728992763843,82.52241518787405,42.85511569021151,238.27549743652344,35.819149017333984,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,8.305634095367935,108.5527064888369,0.6961656326071081,SF+E,0.09165
J1437+5045_106_12,0.374606,84.70129147707469,11.58593114035086,219.36380004882807,50.76459884643555,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,8.79542375072289,109.54935348525376,0.562433583819073,SF,0.374578
J0751+2919_123_67,0.059802319854497,84.96381184488627,67.15765317975827,117.81920416666668,29.31711583333333,Planck15,2021-Mar-09,jnburchett,hit,miss,hit,miss,miss,miss,8.602645006259705,,,,0.060194
J1134+2555_136_10,0.4314502999999999,85.23118109300968,10.278563964244944,173.7423095703125,25.92234992980957,Planck15,2021-Mar-15,mwilde,hit,hit,hit,hit,miss,miss,10.829448482509827,329.2993097031791,0.180788958515687,E,0.431524
J1151+5437_67_64,0.0644166842103,86.73446291464668,63.71690652111449,177.86341666666664,54.632755277777775,Planck15,2021-Mar-28,jnburchett,miss,miss,miss,miss,miss,miss,8.295088600331097,,,,0.065197
J0914+2823_200_72,0.0576563,87.38257065070715,71.60344913677757,138.66049194335938,28.373170852661133,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,7.306123093722407,79.61570532214064,1.037744307383776,SF,0.055388
J1001+5944_43_29,0.1503949,89.5671360771241,28.78468729543439,150.27149963378906,59.74311065673828,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,8.617035204082168,116.55686294003972,0.6681067123416561,SF,0.150349
J1001+5944_54_59,0.07317,90.5686517042779,58.69802135471451,150.28671264648438,59.74692916870117,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,9.207041996617782,149.45293339351878,0.5647230958963241,SF,0.07317
J1632+3737_256_21,0.2152,91.7191859992074,20.94190313533996,247.99749721712053,37.62911608392127,Planck15,2021-Mar-08,jnburchett,hit,hit,miss,miss,miss,miss,9.94604983679714,,,,0.214769
J1437+5045_117_14,0.3449301999999999,93.31012000242,13.752074840994917,219.3643035888672,50.76377868652344,Planck15,2021-Mar-15,mwilde,indeterminate,miss,miss,miss,indeterminate,miss,8.637722213751605,105.14645244284269,0.6597841532369361,SF,0.346819
J1016+4706_231_28,0.1654337,94.22042341720136,27.631897722959128,154.08544921875,47.107181549072266,Planck15,2021-Mar-15,mwilde,hit,miss,hit,miss,miss,miss,8.893650264439403,127.24237815948813,0.6354110164519391,SF,0.16549
J1016+4706_219_28,0.1632,94.60872098405504,28.10967854797136,154.0870361328125,47.10593032836914,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,9.714566675546832,172.56737530325935,0.47127060403145,SF+E,0.16549
J1133+0327_354_71,0.06343,95.52723446292873,71.25096065998557,173.36376953125,3.475019931793213,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,8.350318110029775,112.11572635815877,0.801215316513038,SF,0.06343
J1409+2618_245_85,0.053293280303478,96.29379730220258,85.27620288869323,212.32575416666668,26.295725,Planck15,2021-Mar-08,jnburchett,miss,miss,miss,miss,miss,miss,7.376316620953101,,,,0.05312
J1022+0132_138_35,0.138072,101.09687491783346,35.28084209051448,155.585693359375,1.531280040740966,Planck15,2021-Mar-15,mwilde,indeterminate,miss,miss,miss,miss,miss,10.066749346643833,204.05628348756025,0.435329593475431,SF+E,0.13546
J0226+0015_268_22,0.227439895272254,102.97970651567239,22.31789290414272,36.55408333333333,0.258083333333333,Planck15,2021-Mar-15,mwilde,hit,miss,hit,miss,miss,miss,10.54617796730101,264.85259290299194,0.317573803381893,E,0.228993
J1001+5944_273_68,0.0733958,104.65359490968704,67.621573971342,150.22337341308594,59.73823165893555,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,7.887275010424191,95.47740892963724,1.021152371177557,SF+E,0.073396
J1419+4207_85_13,0.4274773,109.61432019835648,13.327612455695323,214.7974853515625,42.130001068115234,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,hit,9.451410028981208,136.31195807167657,0.563328124418345,SF+E,0.42588
J1419+4207_132_30,0.179248124361038,111.41583450596849,30.262211842766376,214.800875,42.124027777777776,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,10.360548872785948,235.69782212115965,0.392965623950258,SF,0.178874
J1208+4540_81_1151,0.003179999999701,113.45832988836898,1150.6246405972036,182.6942958333333,45.72392277777778,Planck15,2021-Mar-28,jnburchett,miss,miss,miss,miss,miss,miss,4.815631757246744,,,,0.003595
J1016+4706_342_85,0.0636123,114.64157474062783,85.26647796842805,154.08334350585938,47.13454818725586,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,8.0598717084954,101.75948630118728,1.059290424906409,SF,0.0637
J0843+4117_95_178,0.029985023662447,116.43042217923885,177.7321151729642,131.02166666666665,41.29066666666667,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,hit,miss,9.311941131471983,158.7512894617327,0.678412241399533,SF,0.029319
J1208+4540_134_41,0.136329442262649,116.66919742908107,41.217779971422885,182.253470852226,45.6685446593605,Planck15,2021-Mar-28,jnburchett,hit,hit,miss,miss,miss,miss,8.887040779942508,,,,0.135588
J0751+2919_335_20,0.2885,117.94712316917813,20.47494213276391,117.79849999999998,29.332444444444445,Planck15,2021-Mar-09,jnburchett,hit,hit,miss,miss,miss,miss,7.392574673227418,,,,0.28859
J1241+5721_208_27,0.217803165316581,119.10916205892103,26.888717683861383,190.46854166666665,57.34547222222223,Planck15,2021-Mar-15,mwilde,hit,hit,hit,miss,miss,miss,9.789414970068073,173.07779203387668,0.5526906024271201,SF,0.218364
J1553+3548_97_27,0.2171374999999999,121.01682991720594,27.398427603358304,238.2798309326172,35.80699920654297,Planck15,2021-Mar-15,mwilde,hit,hit,hit,miss,miss,miss,10.802256810038761,376.02693772308567,0.264409906251038,SF,0.217678
J1553+3548_357_27,0.2175354,121.05416173443305,27.35955062659244,238.27005004882807,35.8155403137207,Planck15,2021-Mar-15,mwilde,hit,hit,hit,miss,miss,miss,9.477334842891558,152.99294655049775,0.6500502506282281,SF+E,0.217678
J1151+5437_76_24,0.2525,121.11753719904037,23.79774437745222,177.84633749999998,54.62746055555556,Planck15,2021-Mar-28,jnburchett,hit,hit,miss,miss,miss,miss,9.595293860961863,,,,0.252298
J0751+2919_246_49,0.1182,121.33991592654768,49.2208266037788,117.78699999999998,29.321638888888888,Planck15,2021-Mar-09,jnburchett,miss,miss,miss,miss,miss,miss,6.631055133958415,,,,0.117982
J1016+4706_226_36,0.1655488,121.39503262142938,35.57764051644815,154.083740234375,47.10517120361328,Planck15,2021-Mar-15,mwilde,hit,miss,hit,miss,miss,miss,9.948399667593053,190.3260397362777,0.5471718571003621,SF,0.16549
J0751+2919_337_209,0.026744831353425,121.63470086846311,208.6637838943317,117.775133698442,29.3805931326787,Planck15,2021-Mar-09,jnburchett,hit,hit,miss,miss,miss,miss,7.7122965789034765,,,,0.02676
J1409+2618_22_25,0.2495,127.5404437910121,25.341279046904425,212.3525833333333,26.31238888888889,Planck15,2021-Mar-08,jnburchett,miss,miss,miss,miss,miss,miss,7.630138180927902,,,,0.2493
J1553+3548_97_29,0.217866603101746,128.49022274309064,28.99850581438132,238.28038024902344,35.80698013305664,Planck15,2021-Mar-15,mwilde,hit,hit,hit,miss,miss,miss,10.40510032733294,237.6635427443792,0.443919453096915,SF+E,0.217678
J1437+5045_154_19,0.3564434999999999,129.3762459496372,18.50839182087611,219.3624267578125,50.76087188720703,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,9.431140550505349,140.0846779947142,0.680611222230576,SF,0.356205
J0943+0531_227_19,0.35295170545578,134.71063380521633,19.44403887692573,145.87779166666664,5.521694444444444,Planck15,2021-Mar-15,mwilde,hit,hit,miss,hit,hit,hit,9.340453756220576,135.5593029937779,0.7163783045977941,SF,0.354456
J0914+2823_41_27,0.244313806295394,135.12514961986503,27.381299066269413,138.6739583333333,28.397583333333333,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,9.559577485277067,155.75989280113606,0.682253314419696,SF,0.244657
J0809+4619_258_269,0.023700917139649,139.99784319500768,269.0427759654361,122.17812499999998,46.30805555555556,Planck15,2021-Mar-15,mwilde,hit,miss,miss,miss,hit,miss,8.701095222647256,129.07616761896014,1.005290904829881,SF,0.023147
J1419+4207_81_157,0.04037,140.04372751948915,157.49757504048034,214.8508453369141,42.1362190246582,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,7.301399968257031,80.48389753652239,1.672505067200905,SF,0.04037
J1553+3548_309_81,0.08228,140.5389341363291,81.1783341625913,238.24903869628903,35.822269439697266,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,7.95906184546624,97.2252309077198,1.335596700853149,SF,0.082555
J1001+5944_31_18,0.4097089,141.590278238049,17.87609482838164,150.26573181152344,59.74153900146485,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,9.198287389093219,124.84557190679612,0.8049803608382161,SF,0.409709
J1632+3737_83_114,0.06,144.20843806284012,113.61602542912436,248.04420833333333,37.63413888888889,Planck15,2021-Mar-08,jnburchett,miss,miss,miss,miss,miss,miss,5.631300993652603,,,,0.06
J0751+2919_252_79,0.089,147.23411665941194,78.75291245254029,117.77741666666664,29.320527777777777,Planck15,2021-Mar-09,jnburchett,hit,hit,miss,miss,miss,hit,6.4313457296174645,,,,0.089346
J0935+0204_14_28,0.262280136346817,148.44330332188085,28.150920212359768,143.82774999999998,2.078555555555556,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,10.746576113011699,328.6922155555104,0.351212276042635,E,0.26228
J2345-0059_193_119,0.05882,148.71654123795767,119.4844530150628,356.2440795898437,-1.025629997253418,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,8.18036740132476,106.24105919103084,1.322040090975821,SF,0.05882
J0943+0531_308_22,0.3546021,150.608605780209,21.64710064926211,145.87698364257812,5.529129981994629,Planck15,2021-Mar-15,mwilde,hit,hit,hit,hit,miss,miss,9.099449459470252,123.77118620156124,0.898283985125027,SF+E,0.354456
J1409+2618_322_33,0.2286,150.73206080142523,32.510805817681835,212.3434583333333,26.313,Planck15,2021-Mar-08,jnburchett,miss,miss,miss,miss,miss,miss,8.013690353935436,,,,0.229459
J1134+2555_5_31,0.24187,152.68600942200203,31.23256424390933,173.740966796875,25.933040618896484,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,9.388283097493927,146.08962704785787,0.841443406723913,SF,0.241239
J0751+2919_310_258,0.02725,153.30482868364405,258.3161966314622,117.737875,29.37306583333333,Planck15,2021-Mar-09,jnburchett,hit,miss,hit,miss,miss,miss,5.40063350463133,,,,0.02676
J1133+0327_219_32,0.2360296999999999,154.55846449785017,32.34886707935694,173.3600616455078,3.448390007019043,Planck15,2021-Mar-15,mwilde,hit,miss,miss,miss,hit,miss,10.487179000673734,250.2088342705091,0.499759271373639,QSO,0.237347
J0943+0531_106_34,0.228385850787162,155.7647896377362,33.62593702964602,145.89075,5.522833333333334,Planck15,2021-Mar-15,mwilde,hit,miss,hit,miss,hit,miss,10.538215403474473,262.74673176129335,0.476554763293109,SF,0.229383
J0935+0204_356_75,0.0999555999999999,157.223580905286,75.07962249729748,143.82443237304688,2.091789960861206,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,7.8435068687085945,92.46774586320048,1.5458035646863602,SF,0.100959
J1555+3628_32_33,0.234934569758364,157.76081000842672,33.16362451611003,238.77444458007807,36.48780059814453,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,8.783798880786499,117.754987191914,1.084638469608609,SF+E,0.235014
J1208+4540_156_150,0.049074206501245,160.4293680475574,150.39936420566193,182.26645833333333,45.6384925,Planck15,2021-Mar-28,jnburchett,miss,miss,miss,miss,miss,miss,7.2861680984553825,,,,0.049074
J1016+4706_242_119,0.063938000823859,161.21093901587687,119.30173861716612,154.0513916015625,47.096229553222656,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,8.06434203827855,101.88965184975017,1.4870777204293462,SF,0.0637
J1001+5944_88_609,0.011162740178406,161.26036614852757,608.7165947716006,150.59595833333333,59.742916666666666,Planck15,2021-Mar-15,mwilde,hit,miss,miss,miss,miss,miss,8.399253820002336,117.6289247289541,1.195578982647986,SF,0.009534
J1233-0031_292_97,0.0795256,162.51641734570205,97.05939288215748,188.24105834960932,-0.5159199833869931,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,8.413159173036968,113.391378459678,1.367836660555576,SF,0.077322
J2345-0059_283_96,0.080503764768744,163.32553129697231,96.38030212310144,356.2256774902344,-0.987469971179962,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,8.955175337772477,136.29061257132736,1.109076779156748,SF,0.080504
J0935+0204_270_83,0.0948894,165.13154117725713,82.96312518297884,143.80274963378906,2.07096004486084,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,9.0074661974256,137.68975440721775,1.095363231789636,E,0.093264
J1409+2618_193_133,0.05934664607048,167.09823340998915,133.07844574560278,212.3402875,26.26986111111111,Planck15,2021-Mar-08,jnburchett,hit,miss,hit,miss,miss,miss,7.818886427262058,,,,0.060173
J0751+2919_34_78,0.103329055011272,169.48733443694093,78.35844490669803,117.81529583333334,29.345308333333328,Planck15,2021-Mar-09,jnburchett,miss,miss,miss,miss,miss,miss,7.762756400541011,,,,0.10334
J1409+2618_330_117,0.0689605080518,169.61794615043266,116.52210305756942,212.33145833333333,26.33383333333333,Planck15,2021-Mar-08,jnburchett,miss,miss,miss,miss,miss,miss,7.011304682234675,,,,0.068546
J1555+3628_61_71,0.115253989037706,171.41787155160634,71.26013042057511,238.7899627685547,36.48945999145508,Planck15,2021-Mar-15,mwilde,indeterminate,miss,miss,miss,miss,miss,8.218209566496995,103.8804323510026,1.47957118233907,E,0.115259
J1016+4706_241_51,0.16487,174.1936075170268,51.252897814103584,154.0759735107422,47.10503005981445,Planck15,2021-Mar-15,mwilde,hit,miss,miss,hit,miss,miss,9.967611460813535,192.0527690672841,0.7786331457418151,E,0.16549
J0809+4619_193_29,0.30687,174.4749708797888,28.6129607957672,122.28121948242188,46.31607055664063,Planck15,2021-Mar-15,mwilde,hit,miss,hit,miss,miss,miss,9.61975177769467,154.5422330088037,0.863811204129963,SF+E,0.307473
J1151+5437_91_1463,0.004000000189989,175.11856510226707,1462.8432755237652,178.53695833333333,54.61761083333333,Planck15,2021-Mar-28,jnburchett,hit,miss,hit,miss,miss,miss,5.703175420049219,,,,0.00355
J1437+5045_311_29,0.30688,175.2906734906732,28.74587086150345,219.3493804931641,50.7707405090332,Planck15,2021-Mar-15,mwilde,hit,miss,miss,hit,miss,miss,9.136151402362355,128.6195785198365,1.042825331044538,SF+E,0.304912
J0935+0204_29_34,0.2623593999999999,178.3748206798401,33.817639773930686,143.83041381835938,2.079169988632202,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,8.96299493628749,123.66108877634731,1.142652240011394,SF,0.262359
J1208+4540_252_22,0.415,179.64034445134448,22.42282129379819,182.23325,45.67458333333333,Planck15,2021-Mar-28,jnburchett,hit,miss,hit,miss,miss,miss,8.429341829222677,,,,0.414073
J0943+0531_216_61,0.143111705780029,182.08702549384068,61.3843224742207,145.87166666666664,5.511611111111111,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,10.702152824190337,341.19859826587987,0.456458726528187,E,0.143112
J1134+2555_215_56,0.15673,182.8840129766098,56.48858693684805,173.7300567626953,25.91156959533692,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,8.560486706193085,113.88372965142683,1.3883575313691972,SF+E,0.15673
J1419+4207_158_21,0.454321,184.2476425454473,21.23217677698902,214.7954559326172,42.12422180175781,Planck15,2021-Mar-15,mwilde,miss,miss,miss,miss,miss,miss,9.527363512441733,138.6122476305727,0.9139504745207412,SF,0.454321
J0843+4117_258_31,0.2984653,184.9207053608131,31.11088910645176,130.94496154785156,41.293060302734375,Planck15,2021-Mar-15,mwilde,hit,hit,miss,miss,miss,miss,9.102429979228011,127.5998584926948,1.116111523125305,SF,0.300344
J1409+2618_289_41,0.219786435365676,185.17958317189573,41.44795590445953,212.3375,26.30963888888889,Planck15,2021-Mar-08,jnburchett,hit,hit,miss,miss,miss,miss,9.462754771792008,,,,0.21962
